site,year,month,day,replicate,species,stage,length,comments,entered,checked
ssp,2016,7,4,2,sand,3,46,,kaia,midoli
ssp,2016,7,4,2,sand,3,63,,kaia,midoli
ssp,2016,7,4,2,sand,3,67,,kaia,midoli
ssp,2016,7,4,2,sand,3,60,,kaia,midoli
ssp,2016,7,4,2,sand,3,75,,kaia,midoli
sni1,2016,7,20,1,tisc,3,62,,gillian,ben
sni1,2016,7,20,1,tisc,3,64,,gillian,ben
sni1,2016,7,20,1,tisc,3,56,,gillian,ben
sni1,2016,7,20,1,tisc,3,65,,gillian,ben
sni1,2016,7,20,1,tisc,3,54,,gillian,ben
sni1,2016,7,20,1,tisc,3,70,,gillian,ben
sni1,2016,7,20,1,tisc,3,84,,gillian,ben
sni1,2016,7,20,1,tisc,3,27,,gillian,ben
sni1,2016,7,20,1,tisc,3,31,,gillian,ben
sni1,2016,7,20,1,tisc,3,29,,gillian,ben
sni1,2016,7,20,1,tisc,3,62,,gillian,ben
sni1,2016,7,20,1,tisc,3,30,,gillian,ben
sni1,2016,7,20,1,tisc,3,27,,gillian,ben
sni1,2016,7,20,1,tisc,3,31,,gillian,ben
sni1,2016,7,20,1,tisc,3,65,,gillian,ben
sni1,2016,7,20,1,tisc,3,23,,gillian,ben
sni1,2016,7,20,1,tisc,3,22,,gillian,ben
sni1,2016,7,20,1,tisc,3,62,,gillian,ben
sni1,2016,7,20,1,tisc,3,52,,gillian,ben
sni1,2016,7,20,1,tisc,3,31,,gillian,ben
sni1,2016,7,20,1,kepe,3,92,,gillian,ben
sni1,2016,7,20,1,shpe,2,92,,gillian,ben
sni1,2016,7,20,1,bapi,3,170,,gillian,ben
sni1,2016,7,20,1,bapi,3,154,,gillian,ben
sni1,2016,7,20,1,byro,3,58,,gillian,ben
sni1,2016,7,20,1,byro,3,51,,gillian,ben
sni1,2016,7,20,1,byro,3,56,,gillian,ben
sni1,2016,7,20,1,byro,3,60,,gillian,ben
sni1,2016,7,20,1,byro,3,54,,gillian,ben
sni1,2016,7,20,1,thst,3,18,,gillian,ben
sni1,2016,7,20,1,thst,3,15,,gillian,ben
sni1,2016,7,20,1,herr,3,42,,gillian,ben
sni1,2016,7,20,1,herr,3,38,,gillian,ben
sni1,2016,7,20,1,herr,3,35,,gillian,ben
sni1,2016,7,20,1,herr,3,42,,gillian,ben
sni1,2016,7,20,1,herr,3,42,,gillian,ben
sni1,2016,7,20,1,slco,3,130,,gillian,ben
sni1,2016,7,20,1,blgo,3,60,,gillian,ben
sni1,2016,7,20,1,blgo,3,97,,gillian,ben
sni1,2016,7,20,1,blgo,3,71,,gillian,ben
sni1,2016,7,20,1,blgo,3,60,,gillian,ben
sni1,2016,7,20,1,blgo,3,51,,gillian,ben
sni1,2016,7,20,1,blgo,3,62,,gillian,ben
sni1,2016,7,20,1,blgo,3,75,,gillian,ben
sni1,2016,7,20,1,blgo,3,68,,gillian,ben
sni1,2016,7,20,1,blgo,3,76,,gillian,ben
sni1,2016,7,20,1,blgo,3,73,,gillian,ben
sni1,2016,7,20,1,pasc,3,85,,gillian,ben
sni1,2016,7,20,1,pasc,3,86,,gillian,ben
sni1,2016,7,20,1,unpo,3,21,,gillian,ben
sni1,2016,7,20,2,blgo,3,105,,gillian,ben
sni1,2016,7,20,2,blgo,3,85,,gillian,ben
sni1,2016,7,20,2,blgo,3,80,,gillian,ben
sni1,2016,7,20,2,kepe,3,95,,gillian,ben
sni1,2016,7,20,2,kepe,3,128,,gillian,ben
sni1,2016,7,20,2,kepe,3,98,,gillian,ben
sni1,2016,7,20,2,kepe,3,86,,gillian,ben
sni1,2016,7,20,2,kepe,3,92,,gillian,ben
sni1,2016,7,20,2,pasc,3,80,,gillian,ben
sni1,2016,7,20,2,thst,3,18,,gillian,ben
sni2,2016,7,20,1,tube,3,74,,ben,midoli
sni2,2016,7,20,1,tube,3,67,,ben,midoli
sni2,2016,7,20,1,tube,3,69,,ben,midoli
sni2,2016,7,20,1,tube,3,66,,ben,midoli
sni2,2016,7,20,1,tube,3,79,,ben,midoli
sni2,2016,7,20,1,bapi,3,172,,ben,midoli
sni2,2016,7,20,1,bapi,3,166,,ben,midoli
sni2,2016,7,20,1,bapi,3,173,,ben,midoli
sni2,2016,7,20,1,pegu,3,320,,ben,midoli
sni2,2016,7,20,1,pegu,3,65,,ben,midoli
sni2,2016,7,20,1,shpe,1,45,,ben,midoli
sni2,2016,7,20,1,shpe,2,114,,ben,midoli
sni2,2016,7,20,1,smsc,3,93,,ben,midoli
sni2,2016,7,20,1,smsc,3,99,,ben,midoli
sni2,2016,7,20,1,smsc,3,44,,ben,midoli
sni2,2016,7,20,1,smsc,3,35,,ben,midoli
sni2,2016,7,20,1,byro,3,55,,ben,midoli
sni2,2016,7,20,1,byro,3,51,,ben,midoli
sni2,2016,7,20,1,byro,3,57,,ben,midoli
sni2,2016,7,20,1,byro,3,53,,ben,midoli
sni2,2016,7,20,1,byro,3,53,,ben,midoli
sni2,2016,7,20,1,byro,3,52,,ben,midoli
sni2,2016,7,20,1,byro,3,53,,ben,midoli
sni2,2016,7,20,1,byro,3,51,,ben,midoli
sni2,2016,7,20,1,byro,3,58,,ben,midoli
sni2,2016,7,20,1,byro,3,55,,ben,midoli
sni2,2016,7,20,1,byro,3,53,,ben,midoli
sni2,2016,7,20,1,byro,3,51,,ben,midoli
sni2,2016,7,20,1,byro,3,74,,ben,midoli
sni2,2016,7,20,1,blgo,3,75,,ben,midoli
sni2,2016,7,20,1,blgo,3,61,,ben,midoli
sni2,2016,7,20,1,blgo,3,61,,ben,midoli
sni2,2016,7,20,1,blgo,3,78,,ben,midoli
sni2,2016,7,20,1,blgo,3,67,,ben,midoli
sni2,2016,7,20,1,blgo,3,62,,ben,midoli
sni2,2016,7,20,1,blgo,3,51,,ben,midoli
sni2,2016,7,20,1,blgo,3,48,,ben,midoli
sni2,2016,7,20,1,blgo,3,62,,ben,midoli
sni2,2016,7,20,1,blgo,3,66,,ben,midoli
sni2,2016,7,20,1,blgo,3,55,,ben,midoli
sni2,2016,7,20,1,blgo,3,79,,ben,midoli
sni2,2016,7,20,1,blgo,3,65,,ben,midoli
sni2,2016,7,20,1,blgo,3,75,,ben,midoli
sni2,2016,7,20,1,blgo,3,79,,ben,midoli
sni2,2016,7,20,1,pasa,3,97,,ben,midoli
sni2,2016,7,20,1,pasa,3,132,,ben,midoli
sni2,2016,7,20,1,pasa,3,90,,ben,midoli
sni2,2016,7,20,1,pasa,3,85,,ben,midoli
sni2,2016,7,20,1,pasa,3,72,,ben,midoli
sni2,2016,7,20,1,pasa,3,75,,ben,midoli
sni2,2016,7,20,1,pasa,3,74,,ben,midoli
sni2,2016,7,20,1,pasa,3,82,,ben,midoli
sni2,2016,7,20,1,pasa,3,83,,ben,midoli
sni2,2016,7,20,1,pasa,3,82,,ben,midoli
sni2,2016,7,20,1,pasa,3,92,,ben,midoli
sni2,2016,7,20,1,pasa,3,72,,ben,midoli
sni2,2016,7,20,1,pasa,3,57,,ben,midoli
sni2,2016,7,20,1,pasa,3,80,,ben,midoli
sni2,2016,7,20,1,pasa,3,78,,ben,midoli
sni2,2016,7,20,1,tisc,3,55,,ben,midoli
sni2,2016,7,20,1,tisc,3,45,,ben,midoli
sni2,2016,7,20,1,tisc,3,40,,ben,midoli
sni2,2016,7,20,1,tisc,3,54,,ben,midoli
sni2,2016,7,20,1,tisc,3,61,,ben,midoli
sni2,2016,7,20,1,tisc,3,49,,ben,midoli
sni2,2016,7,20,1,enso,3,75,,ben,midoli
sni2,2016,7,20,1,enso,3,73,,ben,midoli
sni2,2016,7,20,1,enso,3,57,,ben,midoli
sni2,2016,7,20,1,enso,3,73,,ben,midoli
sni2,2016,7,20,1,enso,3,83,,ben,midoli
sni2,2016,7,20,1,enso,3,90,,ben,midoli
sni2,2016,7,20,1,enso,3,62,,ben,midoli
sni2,2016,7,20,1,enso,3,73,,ben,midoli
sni2,2016,7,20,1,enso,3,76,,ben,midoli
sni2,2016,7,20,1,enso,3,88,,ben,midoli
sni2,2016,7,20,1,enso,3,100,,ben,midoli
sni2,2016,7,20,1,enso,3,71,,ben,midoli
sni2,2016,7,20,1,enso,3,77,,ben,midoli
sni2,2016,7,20,1,enso,3,48,,ben,midoli
sni2,2016,7,20,1,enso,3,90,,ben,midoli
sni2,2016,7,20,1,cabe,3,60,,ben,midoli
sni2,2016,7,20,1,rbsc,3,85,,ben,midoli
sni2,2016,7,20,1,pasc,3,112,,ben,midoli
sni2,2016,7,20,1,pasc,3,72,,ben,midoli
sni2,2016,7,20,1,kegr,3,103,,ben,midoli
sni2,2016,7,20,1,kegr,3,62,,ben,midoli
sni2,2016,7,20,1,cqbr,3,34,,ben,midoli
sni2,2016,7,20,1,crgu,3,70,,ben,midoli
sni2,2016,7,20,2,cqbr,3,35,,ben,midoli
sni2,2016,7,20,2,pasa,3,71,,ben,midoli
sni2,2016,7,20,2,pasa,3,72,,ben,midoli
sni2,2016,7,20,2,pasa,3,75,,ben,midoli
sni2,2016,7,20,2,pasa,3,64,,ben,midoli
sni2,2016,7,20,2,pasa,3,81,,ben,midoli
sni2,2016,7,20,2,blgo,3,63,,ben,midoli
sni2,2016,7,20,2,blgo,3,66,,ben,midoli
sni2,2016,7,20,2,blgo,3,59,,ben,midoli
sni2,2016,7,20,2,bapi,3,190,,ben,midoli
sni2,2016,7,20,2,bapi,3,181,,ben,midoli
sni2,2016,7,20,2,sand,3,101,,ben,midoli
sni2,2016,7,20,2,sand,3,100,,ben,midoli
sni2,2016,7,20,2,byro,3,55,,ben,midoli
sni2,2016,7,20,2,byro,3,52,,ben,midoli
sni2,2016,7,20,2,byro,3,53,,ben,midoli
sni2,2016,7,20,2,byro,3,57,,ben,midoli
sni2,2016,7,20,2,byro,3,53,,ben,midoli
sni2,2016,7,20,2,rbsc,3,101,,ben,midoli
sni2,2016,7,20,2,tisc,3,25,,ben,midoli
sni2,2016,7,20,2,tisc,3,54,,ben,midoli
sni2,2016,7,20,2,tisc,3,61,,ben,midoli
sni2,2016,7,20,2,tisc,3,59,,ben,midoli
sni2,2016,7,20,2,tisc,3,61,,ben,midoli
sni2,2016,7,20,2,tisc,3,65,,ben,midoli
sni2,2016,7,20,2,tisc,3,56,,ben,midoli
sni2,2016,7,20,2,kegr,3,70,,ben,midoli
sni2,2016,7,20,2,kegr,3,73,,ben,midoli
sni2,2016,7,20,2,cabe,3,43,,ben,midoli
sni2,2016,7,20,2,pasc,3,55,,ben,midoli
sni2,2016,7,20,2,pasc,3,38,,ben,midoli
sni2,2016,7,20,2,pasc,3,38,,ben,midoli
sni2,2016,7,20,2,enso,3,96,,ben,midoli
sni2,2016,7,20,2,enso,3,73,,ben,midoli
sni2,2016,7,20,2,enso,3,67,,ben,midoli
sni2,2016,7,20,2,enso,3,77,,ben,midoli
sni2,2016,7,20,2,enso,3,63,,ben,midoli
sni2,2016,7,20,2,enso,3,84,,ben,midoli
sni2,2016,7,20,2,smsc,3,70,,ben,midoli
sni2,2016,7,20,2,crgu,3,50,,ben,midoli
kis1,2016,7,21,1,shpe,1,50,,kaia,midoli
kis1,2016,7,21,1,shpe,1,50,,kaia,midoli
kis1,2016,7,21,1,shpe,1,49,,kaia,midoli
kis1,2016,7,21,1,shpe,1,41,,kaia,midoli
kis1,2016,7,21,1,shpe,1,50,,kaia,midoli
kis1,2016,7,21,1,shpe,1,54,,kaia,midoli
kis1,2016,7,21,1,shpe,1,48,,kaia,midoli
kis1,2016,7,21,1,shpe,1,48,,kaia,midoli
kis1,2016,7,21,1,shpe,1,46,,kaia,midoli
kis1,2016,7,21,1,shpe,1,49,,kaia,midoli
kis1,2016,7,21,1,shpe,1,50,,kaia,midoli
kis1,2016,7,21,1,shpe,1,48,,kaia,midoli
kis1,2016,7,21,1,shpe,1,44,,kaia,midoli
kis1,2016,7,21,1,shpe,1,52,,kaia,midoli
kis1,2016,7,21,1,shpe,1,49,,kaia,midoli
kis1,2016,7,21,1,shpe,1,51,,kaia,midoli
kis1,2016,7,21,1,shpe,1,48,,kaia,midoli
kis1,2016,7,21,1,shpe,1,48,,kaia,midoli
kis1,2016,7,21,1,shpe,1,49,,kaia,midoli
kis1,2016,7,21,1,shpe,1,53,,kaia,midoli
kis1,2016,7,21,1,shpe,2,112,,kaia,midoli
kis1,2016,7,21,1,shpe,2,99,,kaia,midoli
kis1,2016,7,21,1,shpe,2,115,,kaia,midoli
kis1,2016,7,21,1,shpe,2,118,,kaia,midoli
kis1,2016,7,21,1,shpe,2,125,,kaia,midoli
kis1,2016,7,21,1,shpe,2,100,,kaia,midoli
kis1,2016,7,21,1,shpe,2,108,,kaia,midoli
kis1,2016,7,21,1,shpe,2,103,,kaia,midoli
kis1,2016,7,21,1,shpe,2,104,,kaia,midoli
kis1,2016,7,21,1,shpe,2,92,,kaia,midoli
kis1,2016,7,21,1,shpe,2,97,,kaia,midoli
kis1,2016,7,21,1,shpe,2,100,,kaia,midoli
kis1,2016,7,21,1,shpe,2,103,,kaia,midoli
kis1,2016,7,21,1,shpe,2,96,,kaia,midoli
kis1,2016,7,21,1,shpe,2,95,,kaia,midoli
kis1,2016,7,21,1,shpe,2,109,,kaia,midoli
kis1,2016,7,21,1,shpe,2,120,,kaia,midoli
kis1,2016,7,21,1,shpe,2,116,,kaia,midoli
kis1,2016,7,21,1,byro,3,49,,kaia,midoli
kis1,2016,7,21,1,byro,3,50,,kaia,midoli
kis1,2016,7,21,1,byro,3,45,,kaia,midoli
kis1,2016,7,21,1,byro,3,65,,kaia,midoli
kis1,2016,7,21,1,byro,3,65,,kaia,midoli
kis1,2016,7,21,1,byro,3,64,,kaia,midoli
kis1,2016,7,21,1,byro,3,54,,kaia,midoli
kis1,2016,7,21,1,byro,3,54,,kaia,midoli
kis1,2016,7,21,1,byro,3,51,,kaia,midoli
kis1,2016,7,21,1,byro,3,51,,kaia,midoli
kis1,2016,7,21,1,byro,3,52,,kaia,midoli
kis1,2016,7,21,1,byro,3,55,,kaia,midoli
kis1,2016,7,21,1,byro,3,61,,kaia,midoli
kis1,2016,7,21,1,byro,3,53,,kaia,midoli
kis1,2016,7,21,1,byro,3,61,,kaia,midoli
kis1,2016,7,21,1,byro,3,54,,kaia,midoli
kis1,2016,7,21,1,byro,3,50,,kaia,midoli
kis1,2016,7,21,1,byro,3,59,,kaia,midoli
kis1,2016,7,21,1,byro,3,58,,kaia,midoli
kis1,2016,7,21,1,byro,3,60,,kaia,midoli
kis1,2016,7,21,1,stpe,3,68,,kaia,midoli
kis1,2016,7,21,1,stpe,3,78,,kaia,midoli
kis1,2016,7,21,1,stpe,3,82,,kaia,midoli
kis1,2016,7,21,1,stpe,3,76,,kaia,midoli
kis1,2016,7,21,1,sand,3,62,,kaia,midoli
kis1,2016,7,21,1,sand,3,71,,kaia,midoli
kis1,2016,7,21,1,sand,3,86,,kaia,midoli
kis1,2016,7,21,1,sand,3,56,,kaia,midoli
kis1,2016,7,21,1,sand,3,51,,kaia,midoli
kis1,2016,7,21,1,sand,3,49,,kaia,midoli
kis1,2016,7,21,1,sand,3,48,,kaia,midoli
kis1,2016,7,21,1,sand,3,50,,kaia,midoli
kis1,2016,7,21,1,sand,3,71,,kaia,midoli
kis1,2016,7,21,1,sand,3,42,,kaia,midoli
kis1,2016,7,21,1,sand,3,54,,kaia,midoli
kis1,2016,7,21,1,sand,3,40,,kaia,midoli
kis1,2016,7,21,1,sand,3,51,,kaia,midoli
kis1,2016,7,21,1,sand,3,67,,kaia,midoli
kis1,2016,7,21,1,sand,3,56,,kaia,midoli
kis1,2016,7,21,1,sand,3,45,,kaia,midoli
kis1,2016,7,21,1,sand,3,50,,kaia,midoli
kis1,2016,7,21,1,sand,3,83,,kaia,midoli
kis1,2016,7,21,1,sand,3,60,,kaia,midoli
kis1,2016,7,21,1,sand,3,71,,kaia,midoli
kis1,2016,7,21,1,sand,3,74,,kaia,midoli
kis1,2016,7,21,1,sand,3,96,,kaia,midoli
kis1,2016,7,21,1,sand,3,44,,kaia,midoli
kis1,2016,7,21,1,sand,3,55,,kaia,midoli
kis1,2016,7,21,1,sand,3,69,,kaia,midoli
kis1,2016,7,21,1,sand,3,45,,kaia,midoli
kis1,2016,7,21,1,sand,3,66,,kaia,midoli
kis1,2016,7,21,1,sand,3,48,,kaia,midoli
kis1,2016,7,21,1,sand,3,86,,kaia,midoli
kis1,2016,7,21,1,sand,3,64,,kaia,midoli
kis1,2016,7,21,1,sand,3,72,,kaia,midoli
kis1,2016,7,21,1,sand,3,50,,kaia,midoli
kis1,2016,7,21,1,sand,3,79,,kaia,midoli
kis1,2016,7,21,1,sand,3,51,,kaia,midoli
kis1,2016,7,21,1,sand,3,39,,kaia,midoli
kis1,2016,7,21,1,sand,3,48,,kaia,midoli
kis1,2016,7,21,1,sand,3,80,,kaia,midoli
kis1,2016,7,21,1,sand,3,62,,kaia,midoli
kis1,2016,7,21,1,sand,3,65,,kaia,midoli
kis1,2016,7,21,1,sand,3,48,,kaia,midoli
kis1,2016,7,21,1,cqbr,3,40,,kaia,midoli
kis1,2016,7,21,1,cabe,3,58,,kaia,midoli
kis1,2016,7,21,1,cabe,3,57,,kaia,midoli
kis1,2016,7,21,1,cabe,3,64,,kaia,midoli
kis1,2016,7,21,1,cabe,3,47,,kaia,midoli
kis1,2016,7,21,1,cabe,3,46,,kaia,midoli
kis1,2016,7,21,1,stsc,3,165,,kaia,midoli
kis1,2016,7,21,1,stsc,3,145,,kaia,midoli
kis1,2016,7,21,1,stsc,3,129,,kaia,midoli
kis1,2016,7,21,1,kegr,3,97,,kaia,midoli
kis1,2016,7,21,1,kegr,3,85,,kaia,midoli
kis1,2016,7,21,1,kegr,3,96,,kaia,midoli
kis1,2016,7,21,1,kegr,3,85,,kaia,midoli
kis1,2016,7,21,1,kegr,3,102,,kaia,midoli
kis1,2016,7,21,1,kegr,3,79,,kaia,midoli
kis1,2016,7,21,1,kegr,3,71,,kaia,midoli
kis1,2016,7,21,1,kegr,3,86,,kaia,midoli
kis1,2016,7,21,1,tisc,3,41,,kaia,midoli
kis1,2016,7,21,1,tisc,3,24,,kaia,midoli
kis1,2016,7,21,1,tisc,3,31,,kaia,midoli
kis1,2016,7,21,1,crgu,3,150,,kaia,midoli
kis1,2016,7,21,1,crgu,3,147,,kaia,midoli
kis1,2016,7,21,1,pegu,3,102,,kaia,midoli
kis1,2016,7,21,1,busc,3,84,,kaia,midoli
kis1,2016,7,21,1,busc,3,33,,kaia,midoli
kis1,2016,7,21,1,coro,3,115,,kaia,midoli
kis1,2016,7,21,1,pasc,3,99,,kaia,midoli
kis1,2016,7,21,1,pasc,3,45,,kaia,midoli
kis1,2016,7,21,1,coso,3,130,,kaia,midoli
kis1,2016,7,21,1,enso,3,116,,kaia,midoli
kis1,2016,7,21,1,enso,3,77,,kaia,midoli
kis1,2016,7,21,1,enso,3,90,,kaia,midoli
kis1,2016,7,21,1,enso,3,70,,kaia,midoli
kis1,2016,7,21,1,enso,3,74,,kaia,midoli
kis1,2016,7,21,1,enso,3,63,,kaia,midoli
kis1,2016,7,21,1,unar,3,35,,kaia,midoli
kis1,2016,7,21,1,unar,3,42,,kaia,midoli
kis1,2016,7,21,1,unar,3,31,,kaia,midoli
kis1,2016,7,21,1,pasa,3,104,,kaia,midoli
kis1,2016,7,21,2,coso,3,196,,kaia,midoli
kis1,2016,7,21,2,coso,3,127,,kaia,midoli
kis1,2016,7,21,2,stpe,3,74,,kaia,midoli
kis1,2016,7,21,2,stpe,3,75,,kaia,midoli
kis1,2016,7,21,2,stpe,3,74,,kaia,midoli
kis1,2016,7,21,2,stpe,3,80,,kaia,midoli
kis1,2016,7,21,2,stpe,3,76,,kaia,midoli
kis1,2016,7,21,2,stpe,3,81,,kaia,midoli
kis1,2016,7,21,2,stpe,3,80,,kaia,midoli
kis1,2016,7,21,2,stpe,3,70,,kaia,midoli
kis1,2016,7,21,2,stpe,3,75,,kaia,midoli
kis1,2016,7,21,2,stpe,3,73,,kaia,midoli
kis1,2016,7,21,2,stpe,3,84,,kaia,midoli
kis1,2016,7,21,2,stpe,3,65,,kaia,midoli
kis1,2016,7,21,2,stpe,3,76,,kaia,midoli
kis1,2016,7,21,2,bapi,3,74,,kaia,midoli
kis1,2016,7,21,2,bapi,3,255,,kaia,midoli
kis1,2016,7,21,2,bapi,3,236,,kaia,midoli
kis1,2016,7,21,2,bapi,3,206,,kaia,midoli
kis1,2016,7,21,2,bapi,3,238,,kaia,midoli
kis1,2016,7,21,2,bapi,3,325,,kaia,midoli
kis1,2016,7,21,2,bapi,3,242,,kaia,midoli
kis1,2016,7,21,2,bapi,3,200,,kaia,midoli
kis1,2016,7,21,2,bapi,3,127,,kaia,midoli
kis1,2016,7,21,2,bapi,3,200,,kaia,midoli
kis1,2016,7,21,2,shpe,2,132,,kaia,midoli
kis1,2016,7,21,2,shpe,2,88,,kaia,midoli
kis1,2016,7,21,2,shpe,2,119,,kaia,midoli
kis1,2016,7,21,2,shpe,2,100,,kaia,midoli
kis1,2016,7,21,2,shpe,2,95,,kaia,midoli
kis1,2016,7,21,2,shpe,2,134,,kaia,midoli
kis1,2016,7,21,2,shpe,2,128,,kaia,midoli
kis1,2016,7,21,2,shpe,2,131,,kaia,midoli
kis1,2016,7,21,2,shpe,2,102,,kaia,midoli
kis1,2016,7,21,2,shpe,2,130,,kaia,midoli
kis1,2016,7,21,2,shpe,2,130,,kaia,midoli
kis1,2016,7,21,2,shpe,2,134,,kaia,midoli
kis1,2016,7,21,2,coro,3,111,,kaia,midoli
kis1,2016,7,21,2,coro,3,131,,kaia,midoli
kis1,2016,7,21,2,coro,3,58,,kaia,midoli
kis1,2016,7,21,2,coro,3,113,,kaia,midoli
kis1,2016,7,21,2,coro,3,45,,kaia,midoli
kis1,2016,7,21,2,busc,3,100,,kaia,midoli
kis1,2016,7,21,2,busc,3,130,,kaia,midoli
kis1,2016,7,21,2,busc,3,115,,kaia,midoli
kis1,2016,7,21,2,busc,3,137,,kaia,midoli
kis1,2016,7,21,2,masc,3,49,,kaia,midoli
kis1,2016,7,21,2,masc,3,49,,kaia,midoli
kis1,2016,7,21,2,masc,3,38,,kaia,midoli
kis1,2016,7,21,2,masc,3,37,,kaia,midoli
kis1,2016,7,21,2,masc,3,39,,kaia,midoli
kis1,2016,7,21,2,masc,3,35,,kaia,midoli
kis1,2016,7,21,2,masc,3,38,,kaia,midoli
kis1,2016,7,21,2,masc,3,44,,kaia,midoli
kis1,2016,7,21,2,masc,3,46,,kaia,midoli
kis1,2016,7,21,2,kegr,3,104,,kaia,midoli
kis1,2016,7,21,2,kegr,3,99,,kaia,midoli
kis1,2016,7,21,2,kegr,3,114,,kaia,midoli
kis1,2016,7,21,2,kegr,3,71,,kaia,midoli
kis1,2016,7,21,2,kegr,3,91,,kaia,midoli
kis1,2016,7,21,2,kegr,3,93,,kaia,midoli
kis1,2016,7,21,2,kegr,3,104,,kaia,midoli
kis1,2016,7,21,2,kegr,3,83,,kaia,midoli
kis1,2016,7,21,2,kegr,3,82,,kaia,midoli
kis1,2016,7,21,2,kegr,3,105,,kaia,midoli
kis1,2016,7,21,2,cabe,3,135,,kaia,midoli
kis1,2016,7,21,2,crgu,3,157,,kaia,midoli
kis1,2016,7,21,2,crgu,3,141,,kaia,midoli
kis1,2016,7,21,2,crgu,3,112,,kaia,midoli
kis1,2016,7,21,2,crgu,3,136,,kaia,midoli
kis1,2016,7,21,2,crgu,3,130,,kaia,midoli
kis1,2016,7,21,2,crgu,3,66,,kaia,midoli
kis1,2016,7,21,2,pasa,3,96,,kaia,midoli
kis1,2016,7,21,2,pegu,3,226,,kaia,midoli
kis1,2016,7,21,2,pegu,3,250,,kaia,midoli
kis1,2016,7,21,2,pegu,3,240,,kaia,midoli
kis1,2016,7,21,2,pegu,3,76,,kaia,midoli
kis1,2016,7,21,2,smsc,3,111,,kaia,midoli
kis1,2016,7,21,2,smsc,3,95,,kaia,midoli
kis1,2016,7,21,2,smsc,3,101,,kaia,midoli
kis1,2016,7,21,2,pasc,3,45,,kaia,midoli
kis2,2016,7,22,1,byro,3,62,,gillian,midoli
kis2,2016,7,22,1,byro,3,50,,gillian,midoli
kis2,2016,7,22,1,byro,3,54,,gillian,midoli
kis2,2016,7,22,1,byro,3,53,,gillian,midoli
kis2,2016,7,22,1,byro,3,57,,gillian,midoli
kis2,2016,7,22,1,byro,3,70,,gillian,midoli
kis2,2016,7,22,1,byro,3,59,,gillian,midoli
kis2,2016,7,22,1,byro,3,62,,gillian,midoli
kis2,2016,7,22,1,byro,3,68,,gillian,midoli
kis2,2016,7,22,1,byro,3,60,,gillian,midoli
kis2,2016,7,22,1,byro,3,59,,gillian,midoli
kis2,2016,7,22,1,byro,3,52,,gillian,midoli
kis2,2016,7,22,1,byro,3,68,,gillian,midoli
kis2,2016,7,22,1,byro,3,60,,gillian,midoli
kis2,2016,7,22,1,byro,3,64,,gillian,midoli
kis2,2016,7,22,1,byro,3,52,,gillian,midoli
kis2,2016,7,22,1,byro,3,56,,gillian,midoli
kis2,2016,7,22,1,byro,3,59,,gillian,midoli
kis2,2016,7,22,1,byro,3,61,,gillian,midoli
kis2,2016,7,22,1,byro,3,53,,gillian,midoli
kis2,2016,7,22,1,cabe,3,64,,gillian,midoli
kis2,2016,7,22,1,cabe,3,61,,gillian,midoli
kis2,2016,7,22,1,cabe,3,46,,gillian,midoli
kis2,2016,7,22,1,sand,3,73,,gillian,midoli
kis2,2016,7,22,1,sand,3,79,,gillian,midoli
kis2,2016,7,22,1,sand,3,88,,gillian,midoli
kis2,2016,7,22,1,sand,3,65,,gillian,midoli
kis2,2016,7,22,1,sand,3,75,,gillian,midoli
kis2,2016,7,22,1,sand,3,65,,gillian,midoli
kis2,2016,7,22,1,sand,3,71,,gillian,midoli
kis2,2016,7,22,1,sand,3,56,,gillian,midoli
kis2,2016,7,22,1,sand,3,73,,gillian,midoli
kis2,2016,7,22,1,sand,3,70,,gillian,midoli
kis2,2016,7,22,1,sand,3,66,,gillian,midoli
kis2,2016,7,22,1,sand,3,71,,gillian,midoli
kis2,2016,7,22,1,sand,3,74,,gillian,midoli
kis2,2016,7,22,1,sand,3,64,,gillian,midoli
kis2,2016,7,22,1,sand,3,83,,gillian,midoli
kis2,2016,7,22,1,sand,3,73,,gillian,midoli
kis2,2016,7,22,1,sand,3,64,,gillian,midoli
kis2,2016,7,22,1,sand,3,59,,gillian,midoli
kis2,2016,7,22,1,sand,3,80,,gillian,midoli
kis2,2016,7,22,1,sand,3,64,,gillian,midoli
kis2,2016,7,22,1,sand,3,72,,gillian,midoli
kis2,2016,7,22,1,sand,3,64,,gillian,midoli
kis2,2016,7,22,1,sand,3,92,,gillian,midoli
kis2,2016,7,22,1,sand,3,61,,gillian,midoli
kis2,2016,7,22,1,sand,3,70,,gillian,midoli
kis2,2016,7,22,1,sand,3,65,,gillian,midoli
kis2,2016,7,22,1,sand,3,73,,gillian,midoli
kis2,2016,7,22,1,sand,3,62,,gillian,midoli
kis2,2016,7,22,1,sand,3,70,,gillian,midoli
kis2,2016,7,22,1,sand,3,75,,gillian,midoli
kis2,2016,7,22,1,enso,3,62,,gillian,midoli
kis2,2016,7,22,1,enso,3,71,,gillian,midoli
kis2,2016,7,22,1,enso,3,81,,gillian,midoli
kis2,2016,7,22,1,enso,3,100,,gillian,midoli
kis2,2016,7,22,1,enso,3,64,,gillian,midoli
kis2,2016,7,22,1,enso,3,104,,gillian,midoli
kis2,2016,7,22,1,enso,3,75,,gillian,midoli
kis2,2016,7,22,1,enso,3,56,,gillian,midoli
kis2,2016,7,22,1,enso,3,65,,gillian,midoli
kis2,2016,7,22,1,enso,3,62,,gillian,midoli
kis2,2016,7,22,1,kegr,3,60,,gillian,midoli
